Ei,Ef,deltaE,weight
-0.285569919349772,-0.285454848946324,0.000115070403448603,1.00139409227736
-0.289963811797944,-0.29002316798428,-5.9356186335402e-05,1.00140466657426
-0.316116614539011,-0.316121174847682,-4.56030867085344e-06,1.00169637824117
-0.335493538876002,-0.335477226771123,1.63121048790127e-05,1.00189140642162
-0.336025123762962,-0.336031331472415,-6.20770945225502e-06,1.00188215048662
-0.298658227181468,-0.298720225111024,-6.19979295552464e-05,1.00150780670812
-0.244242603248749,-0.244144335244853,9.82680038956463e-05,1.00096569397481
-0.214796135382547,-0.214958880695722,-0.000162745313174562,1.00070883614579
-0.298246099991177,-0.298259288104491,-1.31881133139666e-05,1.00149278926438
-0.347736562820013,-0.347749984141776,-1.34213217639623e-05,1.00199608819802
-0.282780224217629,-0.282674306335154,0.00010591788247466,1.00134710884117
-0.280308564836243,-0.280422261480381,-0.000113696644138073,1.00133625538693
-0.292040817085344,-0.292133524177794,-9.27070924498508e-05,1.00144214977098
-0.310524116512192,-0.310509708482527,1.4408029664903e-05,1.00163772127824
-0.349612897497442,-0.349509324894178,0.00010357260326449,1.00200286295112
-0.308927278075474,-0.308929780419941,-2.50234446680375e-06,1.00160612120644
-0.243139394939304,-0.243206454580308,-6.70596410039526e-05,1.00099440748795
-0.327996775812705,-0.327903144569934,9.36312427702313e-05,1.0017991204969
-0.343002094489741,-0.34274426349326,0.000257830996481245,1.00195007882598
-0.244412602399414,-0.244559790499897,-0.000147188100483392,1.00098087295892
-0.301220922852152,-0.301305258833267,-8.43359811142919e-05,1.00151174717414
-0.318791483243324,-0.318861693994306,-7.02107509819583e-05,1.0017361465691
-0.240464461652265,-0.240551081775246,-8.66201229809405e-05,1.00093555663215
-0.390280833129366,-0.390290536409776,-9.70328040994506e-06,1.00242854515
-0.299877091185763,-0.299843802029035,3.3289156728622e-05,1.00152441465067
-0.363925424557632,-0.363955470248373,-3.00456907419422e-05,1.00215869696397
-0.249949724316471,-0.249980556065522,-3.08317490508581e-05,1.00100001500261
-0.271361747074115,-0.271385646341157,-2.38992670427152e-05,1.00122588437071
-0.298020792446245,-0.297950693327311,7.00991189338529e-05,1.00149906953514
-0.318747332508152,-0.318737297337068,1.00351710835556e-05,1.00171558368651
-0.250439703374399,-0.250502834361858,-6.31309874590258e-05,1.00102516770415
-0.310640451425085,-0.310589034173892,5.14172511927313e-05,1.00163147662616
-0.346792199189538,-0.346647813431526,0.000144385758012067,1.00199474766072
-0.311078094732398,-0.311067426115817,1.06686165816106e-05,1.00164783042238
-0.359557905587326,-0.359505612731866,5.22928554591573e-05,1.00213611245244
-0.198009088639708,-0.197919672973434,8.94156662739343e-05,1.00053851864689
-0.286707597022755,-0.286805128304213,-9.75312814578966e-05,1.00137494752347
-0.29292893627069,-0.29288873124551,4.0205025179485e-05,1.00145247974502
-0.345205586406104,-0.345114748244096,9.08381620081111e-05,1.00196185566181
-0.293427941128712,-0.293355817766445,7.21233622670847e-05,1.00148142638305
