Ei,Ef,deltaE,weight
-0.35981434008106,-0.359857523984268,-4.31839032080106e-05,1.00170242025005
-0.404199963039838,-0.404190352953018,9.61008681987785e-06,1.00214644817474
-0.361167103969462,-0.361153372582616,1.3731386846183e-05,1.00172098066985
-0.383013121216194,-0.382991618091031,2.1503125163802e-05,1.00193390963206
-0.369923735213733,-0.36991820454154,5.53067219288828e-06,1.00180168352477
-0.379228644991316,-0.379247514923859,-1.88699325432418e-05,1.00188962658594
-0.393294286686598,-0.393304340438795,-1.00537521967592e-05,1.00203227849472
-0.394476017084174,-0.394500037812995,-2.40207288216276e-05,1.00205703091285
-0.398417423973911,-0.398446271834054,-2.88478601426223e-05,1.00208268338146
-0.406902711098812,-0.406853782078597,4.89290202153048e-05,1.00217054624316
