Ei,Ef,deltaE,weight
-0.357569997916631,-0.357580268076682,-1.02701600501742e-05,1.00234409849003
-0.355253010422615,-0.355219754292718,3.32561298974632e-05,1.00228590862591
-0.258289961918799,-0.258297243794045,-7.2818752454018e-06,1.00132952347612
-0.200127194357987,-0.200180497674447,-5.33033164597518e-05,1.00074855580744
-0.242787844355061,-0.242888385812484,-0.000100541457422415,1.00116820859347
-0.292596547542782,-0.292557372766087,3.91747766951278e-05,1.00162789904661
-0.277125521081277,-0.276929159542371,0.000196361538906065,1.00152034153033
-0.188259847682321,-0.188175899371728,8.39483105926353e-05,1.00064949657893
-0.165835484746428,-0.16595296903988,-0.00011748429345193,1.00038392441402
-0.31230356139121,-0.312461111421164,-0.000157550029954434,1.00181389062312
-0.319424150147484,-0.319402859146218,2.12910012661327e-05,1.00197769280911
-0.0831104887631443,-0.0831982081081284,-8.7719344984083e-05,0.999604448974794
-0.182518137959752,-0.182502501752673,1.56362070797555e-05,1.00056247525178
-0.284568979256541,-0.284652197387007,-8.32181304664115e-05,1.00158947177537
-0.314197731768323,-0.314166562525951,3.11692423725085e-05,1.00184636228954
-0.266651616919922,-0.266576589130303,7.50277896191531e-05,1.00137825341471
-0.269839635174049,-0.269875520889758,-3.5885715709727e-05,1.00147479788259
-0.212072158017753,-0.211934929366397,0.000137228651355847,1.00088595913365
-0.314195729800558,-0.314129686518182,6.60432823765822e-05,1.00187114836443
-0.271345069717243,-0.271423049080644,-7.79793634014814e-05,1.00143775604378
-0.199438766045656,-0.19937366791456,6.50981310967302e-05,1.00073065070424
-0.346105961840025,-0.346206853377234,-0.00010089153720938,1.00221468649819
-0.3407492089077,-0.34087199679003,-0.000122787882330111,1.0021511732512
-0.189121261241716,-0.189112451234192,8.81000752400718e-06,1.00062450335389
-0.306085986593037,-0.305952131702072,0.000133854890965013,1.0018247473187
-0.366283454023775,-0.366323331973826,-3.98779500507263e-05,1.0023871966511
-0.224135255364324,-0.224055265697536,7.99896667876554e-05,1.00098272909684
-0.19286946300567,-0.192643187403053,0.000226275602616316,1.00065407818058
-0.166135227493909,-0.166026112094049,0.000109115399859361,1.00039335175722
-0.19591180240647,-0.195963752596999,-5.19501905292541e-05,1.00068993655867
-0.286427669638129,-0.286486598830427,-5.89291922979962e-05,1.00155516407934
-0.31867204215051,-0.318738064789315,-6.60226388053964e-05,1.00194413408328
-0.452097749015748,-0.452018775548161,7.89734675874509e-05,1.00320110594852
-0.362727589958623,-0.362635319581291,9.22703773322264e-05,1.00237561170622
-0.253678269190792,-0.25348729550769,0.000190973683102114,1.00127967303624
-0.181547496971829,-0.181454955099574,9.2541872254881e-05,1.00057961478221
