Ei,Ef,deltaE,weight
-0.357569997916631,-0.359411200007671,-0.00184120209104011,1.00234409849003
-0.355253010422615,-0.353086701026523,0.00216630939609208,1.00228590862591
-0.258289961918799,-0.257788471862718,0.000501490056081799,1.00132952347612
-0.200127194357987,-0.198634946066312,0.00149224829167582,1.00074855580744
-0.242787844355061,-0.249832534177509,-0.00704468982244763,1.00116820859347
-0.292596547542782,-0.287944373897802,0.00465217364498016,1.00162789904661
-0.277125521081277,-0.292609664299134,-0.0154841432178568,1.00152034153033
-0.188259847682321,-0.20027481491319,-0.0120149672308696,1.00064949657893
-0.165835484746428,-0.161883315283698,0.00395216946273066,1.00038392441402
-0.31230356139121,-0.302060944747031,0.0102426166441785,1.00181389062312
-0.319424150147484,-0.324774619964612,-0.00535046981712789,1.00197769280911
-0.0831104887631443,-0.0869080129698389,-0.0037975242066946,0.999604448974794
-0.182518137959752,-0.191418738924968,-0.00890060096521561,1.00056247525178
-0.284568979256541,-0.272137441723251,0.0124315375332905,1.00158947177537
-0.314197731768323,-0.305737858416086,0.00845987335223763,1.00184636228954
-0.266651616919922,-0.262840719951167,0.00381089696875569,1.00137825341471
-0.269839635174049,-0.26924342782013,0.000596207353918243,1.00147479788259
-0.212072158017753,-0.20204224380234,0.0100299142154127,1.00088595913365
-0.314195729800558,-0.304631525616432,0.00956420418412629,1.00187114836443
-0.271345069717243,-0.273927009305873,-0.00258193958863046,1.00143775604378
-0.199438766045656,-0.193321942514453,0.0061168235312036,1.00073065070424
-0.346105961840025,-0.3471145455274,-0.00100858368737555,1.00221468649819
-0.3407492089077,-0.332126196769192,0.00862301213850802,1.0021511732512
-0.189121261241716,-0.186251226384174,0.00287003485754148,1.00062450335389
-0.306085986593037,-0.296468017475434,0.00961796911760376,1.0018247473187
-0.366283454023775,-0.371660373223699,-0.0053769191999235,1.0023871966511
-0.224135255364324,-0.218647270187482,0.00548798517684146,1.00098272909684
-0.19286946300567,-0.20068103926394,-0.00781157625827025,1.00065407818058
-0.166135227493909,-0.164801091597542,0.00133413589636652,1.00039335175722
-0.19591180240647,-0.197238489351927,-0.00132668694545687,1.00068993655867
-0.286427669638129,-0.29344791619799,-0.00702024655986017,1.00155516407934
-0.31867204215051,-0.315119289586389,0.00355275256412035,1.00194413408328
-0.452097749015748,-0.441161310558829,0.0109364384569199,1.00320110594852
-0.362727589958623,-0.362616177885844,0.00011141207277926,1.00237561170622
-0.253678269190792,-0.252937199047233,0.000741070143558953,1.00127967303624
-0.181547496971829,-0.188165130819924,-0.0066176338480953,1.00057961478221
-0.23564055884096,-0.248040086867551,-0.0123995280265917,1.00103567206108
-0.195042197265172,-0.187718744086438,0.00732345317873334,1.00069175551017
-0.346297164979675,-0.344029067237311,0.00226809774236386,1.00219099729105
-0.259668294544633,-0.265360197111492,-0.00569190256685903,1.00136602252415
-0.0954074328795236,-0.101553899865193,-0.00614646698566965,0.999696021464082
-0.236713263443369,-0.235981853282765,0.000731410160603574,1.00112773914985
-0.401052188085188,-0.408440363952741,-0.0073881758675523,1.00276587730143
-0.370276916950719,-0.361642040205312,0.00863487674540692,1.00244062636093
-0.208709085841651,-0.205666494429799,0.00304259141185143,1.00082123297379
-0.291504909856243,-0.300620199320252,-0.00911528946400847,1.00167076384587
-0.326572919138556,-0.324341008034926,0.00223191110362947,1.00200950169408
-0.285722828000282,-0.282644874977635,0.00307795302264718,1.00157116728455
-0.2575277405545,-0.260183880522924,-0.00265613996842401,1.00130949586071
-0.23884738770266,-0.239570945887364,-0.000723558184703682,1.00112189460879
-0.214105377684918,-0.21460162342768,-0.000496245742761664,1.00089563655639
-0.379305253085048,-0.369546855269542,0.00975839781550591,1.00257463236356
-0.265357560037845,-0.257746338267469,0.00761122177037632,1.00136360124807
-0.113104994900065,-0.116732604332415,-0.00362760943234995,0.999875553775019
-0.296382595919898,-0.297290105853706,-0.000907509933808226,1.00166324761213
-0.348042827746691,-0.352098594757638,-0.00405576701094684,1.00221789184922
-0.139565170078461,-0.148205549195636,-0.00864037911717519,1.00017176424497
-0.327847596289501,-0.331621199450665,-0.00377360316116421,1.00199309778577
-0.299883294945035,-0.305916664153006,-0.00603336920797143,1.00174087834915
-0.305791759220333,-0.308440548421046,-0.00264878920071315,1.00178603608097
-0.157780889938122,-0.145199032646249,0.0125818572918724,1.00032231339146
-0.181019221797447,-0.175779219715811,0.00524000208163666,1.00056247695861
-0.32224817831413,-0.33060555356553,-0.00835737525139979,1.00197421631732
-0.190618885554792,-0.182390737388132,0.00822814816666043,1.0006488913379
-0.179064242846914,-0.180505559986891,-0.00144131713997706,1.00052510242739
-0.169585099956955,-0.158966784493855,0.0106183154631001,1.00041744237806
-0.167083197715102,-0.16202087948969,0.00506231822541178,1.00043799753615
-0.320638613977978,-0.321535233348946,-0.00089661937096841,1.00194088193658
-0.247436667714809,-0.23646359139397,0.010973076320839,1.00124527585932
-0.299436004088157,-0.311950835764572,-0.0125148316764146,1.00175931785287
-0.313454285510043,-0.299303812736447,0.0141504727735957,1.00182269305534
-0.304712062694065,-0.301811463308871,0.00290059938519399,1.00176568711663
-0.312430089129357,-0.322730075395497,-0.01029998626614,1.0018602832001
-0.300054396191113,-0.303628993222453,-0.00357459703133967,1.00172750862695
-0.255409783153809,-0.253460648416205,0.00194913473760394,1.00129163920804
-0.233255777144469,-0.236467273004155,-0.00321149585968578,1.00102250672618
-0.291373693557491,-0.280202614276425,0.011171079281066,1.0016933129723
-0.243634358669668,-0.239706876441216,0.00392748222845257,1.00114954872696
-0.265322359434751,-0.261446735667172,0.00387562376757966,1.00137617177531
-0.266235049507441,-0.265043182221085,0.00119186728635667,1.00140622036998
-0.415600381071944,-0.412762845897225,0.00283753517471913,1.00284793278722
-0.218002244132412,-0.218423830358246,-0.000421586225834519,1.00089899522399
-0.276845517023054,-0.284326959689505,-0.00748144266645118,1.00150014986785
-0.265513900292079,-0.267429165312282,-0.0019152650202035,1.00141009105864
-0.346545689476912,-0.335325997281044,0.0112196921958681,1.0021983763353
-0.173709756372779,-0.1914948008741,-0.0177850445013215,1.00048761894147
-0.238349782020514,-0.232985704396091,0.00536407762442306,1.00112408185443
-0.259809444228816,-0.261173436625488,-0.00136399239667206,1.00134807493011
-0.260252375036868,-0.255715463296758,0.00453691174011001,1.00131939540138
-0.264705987556507,-0.270897536801738,-0.00619154924523146,1.00139442406303
-0.324591746879928,-0.318184392289349,0.00640735459057873,1.00197746459959
-0.208125372074023,-0.202655679510121,0.00546969256390267,1.00085517318602
-0.160715097758196,-0.165682093076878,-0.00496699531868247,1.00036693271156
-0.30501753158122,-0.303210953826098,0.00180657775512183,1.00177796195036
-0.183275383253351,-0.187214301487909,-0.00393891823455761,1.00057624008118
-0.308016656884226,-0.313953346978925,-0.00593669009469849,1.00183576545188
-0.271860253640467,-0.280292782446262,-0.00843252880579443,1.00146937459054
-0.402413064993837,-0.398305910813468,0.00410715418036883,1.00271360781498
-0.239910005458551,-0.243532219050531,-0.00362221359198003,1.00113495945801
-0.200463776479306,-0.199781145801436,0.000682630677870194,1.00069669258745
-0.247880428258008,-0.245212595090983,0.00266783316702465,1.00122160566654
-0.255454286386004,-0.255190594874302,0.000263691511702024,1.00129797044538
-0.184499279177461,-0.181975301273218,0.0025239779042433,1.00054212407312
