Ei,Ef,deltaE,weight
-0.309515706751751,-0.309806292280818,-0.000290585529066856,1.00146518552182
-0.318238966680685,-0.295191328450641,0.0230476382300441,1.00152148512181
-0.330623061960948,-0.333555853136669,-0.00293279117572104,1.0016662665046
-0.346065935222223,-0.341610465572995,0.00445546964922777,1.00181868209376
-0.381482130913464,-0.357166967871876,0.0243151630415875,1.00215460261236
-0.31411132110043,-0.324257497222094,-0.0101461761216647,1.0015044740375
-0.259862439214982,-0.247432980500988,0.0124294587139936,1.0009527662696
-0.250434184716189,-0.249314075049459,0.00112010966673001,1.00089338139014
-0.31808572607333,-0.307856183478989,0.0102295425943403,1.00151702362097
-0.37527400549934,-0.344784479616332,0.0304895258830082,1.00210379183325
-0.333240346902981,-0.31713579679459,0.0161045501083912,1.00168111404226
-0.303750812320578,-0.305740370612217,-0.00198955829163883,1.00139773292282
-0.34888912660079,-0.340038257732672,0.00885086886811742,1.00184621934061
-0.335885370000698,-0.332079707463804,0.00380566253689424,1.00172921405568
-0.362931724057457,-0.322086995430602,0.0408447286268547,1.00196275796531
-0.327708241876595,-0.325491956120596,0.0022162857559993,1.00163960606007
-0.287021106824037,-0.281626588317424,0.00539451850661204,1.00126515925295
-0.356496197890774,-0.344868313182658,0.0116278847081159,1.00190347552794
-0.366898712766214,-0.357777577795075,0.0091211349711392,1.0020166520989
-0.281628534641954,-0.303233406436428,-0.0216048717944735,1.00118007424059
-0.336616977114082,-0.355561494735606,-0.0189445176215237,1.00168985208429
-0.374587377634631,-0.361617684385132,0.0129696932494996,1.00212519421962
-0.279299379759997,-0.252823726077367,0.0264756536826299,1.00114442353388
-0.435733295899755,-0.443035582509061,-0.00730228660930571,1.00274547482229
-0.322320792381469,-0.331338119221389,-0.00901732683992007,1.00158642771141
-0.386316734057228,-0.374114631042621,0.0122021030146077,1.00221498941241
-0.265052906822747,-0.246651512782684,0.0184013940400624,1.00097369855146
-0.317535928049707,-0.31098609397707,0.00654983407263721,1.00152644434617
-0.3373810372225,-0.336702600597716,0.000678436624783452,1.0017147982653
-0.358620995095896,-0.348170952119863,0.0104500429760335,1.00195532106522
-0.301396970349177,-0.286233105219509,0.0151638651296681,1.00136599042458
-0.353514162131529,-0.326479464883024,0.0270346972485052,1.00189093733354
-0.366803956434504,-0.35855499297784,0.00824896345666382,1.00201957509553
-0.33308547153727,-0.322963882339584,0.0101215891976854,1.00168358560379
