Ei,Ef,deltaE,weight
-0.375971796221645,-0.378363584283492,-0.00239178806184709,1.0023802835061
-0.374637611310187,-0.373637787590149,0.000999823720038762,1.00234400002538
-0.255887050863812,-0.235542645395865,0.0203444054679475,1.00113819894604
-0.188737679364986,-0.200247868162912,-0.0115101887979256,1.0004701075641
-0.257228663796017,-0.2351745524364,0.0220541113596175,1.00114908859438
-0.280441079496768,-0.2904175180987,-0.00997643860193193,1.00138010624745
-0.297658106548285,-0.296737672300562,0.000920434247723423,1.00159539571788
-0.207031686992373,-0.195709493916334,0.0113221930760382,1.000708587458
-0.156570284214648,-0.148318146300441,0.00825213791420662,1.00014792921959
-0.319617510033238,-0.315853002829935,0.00376450720330301,1.00170936986617
-0.344180882699957,-0.346280591189267,-0.00209970848931057,1.00207048167371
-0.103132491877182,-0.083863240501513,0.0192692513756695,0.999643263327464
-0.238566184766418,-0.236414406808804,0.00215177795761393,1.00099942571507
-0.274186351491969,-0.28388998847162,-0.00970363697965043,1.00134127842903
-0.337760592147251,-0.338233850949305,-0.000473258802053567,1.00190954811205
-0.286020912089251,-0.280616602323876,0.00540430976537537,1.00142257823812
-0.281590296129671,-0.289558846500928,-0.00796855037125671,1.0014639629414
-0.237623921808471,-0.239645986108522,-0.00202206430005128,1.00099534289387
-0.303315871818123,-0.288651484392081,0.0146643874260424,1.00159522026991
-0.290760377881356,-0.271844194856759,0.0189161830245969,1.00149349037624
-0.250581827130233,-0.257596168353946,-0.00701434122371336,1.00109184495607
-0.360480963873405,-0.340836789306526,0.0196441745668791,1.00221002776311
-0.350331308053106,-0.337649970332337,0.0126813377207686,1.00208432428749
-0.248946643388369,-0.220719858401622,0.0282267849867472,1.00106902769027
-0.339569914143729,-0.351904659766169,-0.0123347456224391,1.00202420994088
-0.37932736015269,-0.387866518399722,-0.00853915824703178,1.00235425831091
-0.257258408960327,-0.237052331997369,0.0202060769629587,1.00118701892775
-0.222127819101805,-0.208068329302096,0.0140594897997089,1.00078741145438
-0.189535909640359,-0.182685640889219,0.00685026875114009,1.00047876355371
-0.236600899985393,-0.224854945074673,0.0117459549107198,1.00092959364208
-0.32966558661997,-0.29120243008131,0.0384631565386597,1.00184472719932
-0.371789609769984,-0.355991711377372,0.0157978983926123,1.00233032912088
-0.472509118358892,-0.45204522639613,0.0204638919627621,1.00327148023405
-0.377737257654155,-0.380560194592218,-0.00282293693806246,1.00236702529114
-0.303406065690486,-0.302771168349947,0.000634897340539231,1.00163445872
-0.225400195433056,-0.198934137867969,0.0264660575650875,1.00086324146741
-0.270179718195789,-0.284001042912598,-0.0138213247168099,1.00123858687225
-0.204964564071782,-0.22029697915592,-0.015332415084138,1.0006429111356
-0.399493254201751,-0.423487564833994,-0.0239943106322429,1.00258888109218
-0.334403376817755,-0.329939739645238,0.0044636371725173,1.00196399109536
