Ei,Ef,deltaE,weight
-0.4016292740382,-0.400674594600082,0.000954679438118555,1.0019000636904
-0.44986090411267,-0.445073909656289,0.00478699445638048,1.00238865344395
-0.407542160306264,-0.40626843571184,0.00127372459442443,1.00196250482295
-0.433719001004099,-0.431466171018128,0.00225282998597143,1.00222849496482
-0.415570428476193,-0.414035563510882,0.00153486496531108,1.00203695573979
-0.419123978663659,-0.417483556003715,0.00164042265994413,1.00206926327187
-0.433256607863421,-0.428353172234945,0.00490343562847589,1.00221208485015
-0.442584903536144,-0.440195199384698,0.00238970415144563,1.00232187429673
-0.446356629430522,-0.44696539626371,-0.000608766833187557,1.00234404074485
-0.44842928916137,-0.446905420841402,0.00152386831996831,1.00236930856536
