Ei,Ef,deltaE,weight
-0.4016292740382,-0.400253041035026,0.00137623300317419,1.0019000636904
-0.44986090411267,-0.449611888618634,0.000249015494035332,1.00238865344395
-0.407542160306264,-0.406273833218025,0.00126832708823887,1.00196250482295
-0.433719001004099,-0.431924325643032,0.00179467536106759,1.00222849496482
-0.415570428476193,-0.414455284152655,0.00111514432353815,1.00203695573979
-0.419123978663659,-0.417973968415453,0.00115001024820605,1.00206926327187
-0.433256607863421,-0.43177649755971,0.00148011030371076,1.00221208485015
-0.442584903536144,-0.439024060520106,0.00356084301603782,1.00232187429673
-0.446356629430522,-0.445923481980198,0.000433147450324578,1.00234404074485
-0.44842928916137,-0.446849332277006,0.00157995688436441,1.00236930856536
