Ei,Ef,deltaE,weight
-0.309515706751751,-0.301506526878169,0.00800917987358168,1.00146518552182
-0.318238966680685,-0.317723836326671,0.000515130354014515,1.00152148512181
-0.330623061960948,-0.333174481387081,-0.00255141942613307,1.0016662665046
-0.346065935222223,-0.328021978911348,0.0180439563108755,1.00181868209376
-0.381482130913464,-0.371228758511277,0.0102533724021873,1.00215460261236
-0.31411132110043,-0.3117291798674,0.00238214123303016,1.0015044740375
-0.259862439214982,-0.239116037431133,0.0207464017838484,1.0009527662696
-0.250434184716189,-0.241401753840912,0.00903243087527741,1.00089338139014
-0.31808572607333,-0.30681916297095,0.0112665631023793,1.00151702362097
-0.37527400549934,-0.36212464931287,0.0131493561864701,1.00210379183325
-0.333240346902981,-0.333948189025427,-0.000707842122446345,1.00168111404226
-0.303750812320578,-0.289492402889195,0.0142584094313838,1.00139773292282
-0.34888912660079,-0.319226132224191,0.0296629943765985,1.00184621934061
-0.335885370000698,-0.327460765622078,0.00842460437861958,1.00172921405568
-0.362931724057457,-0.359418526736048,0.00351319732140909,1.00196275796531
-0.327708241876595,-0.32066115899722,0.007047082879375,1.00163960606007
-0.287021106824037,-0.26839720467564,0.0186239021483968,1.00126515925295
-0.356496197890774,-0.333779105145022,0.0227170927457524,1.00190347552794
-0.366898712766214,-0.35768551112627,0.00921320163994449,1.0020166520989
-0.281628534641954,-0.284809605380931,-0.00318107073897639,1.00118007424059
-0.336616977114082,-0.325453921291769,0.011163055822313,1.00168985208429
-0.374587377634631,-0.361123849825482,0.0134635278091496,1.00212519421962
-0.279299379759997,-0.273600085062114,0.00569929469788316,1.00114442353388
-0.435733295899755,-0.435510480594843,0.000222815304912249,1.00274547482229
-0.322320792381469,-0.332868729276418,-0.0105479368949489,1.00158642771141
-0.386316734057228,-0.379573192877129,0.00674354118009973,1.00221498941241
-0.265052906822747,-0.264343244477441,0.000709662345305895,1.00097369855146
-0.317535928049707,-0.303669551709976,0.0138663763397309,1.00152644434617
-0.3373810372225,-0.339808770895212,-0.00242773367271243,1.0017147982653
-0.358620995095896,-0.361193424265546,-0.00257242916965017,1.00195532106522
-0.301396970349177,-0.301609577742813,-0.000212607393636044,1.00136599042458
-0.353514162131529,-0.340376115654184,0.0131380464773453,1.00189093733354
-0.366803956434504,-0.353435252438364,0.0133687039961396,1.00201957509553
-0.33308547153727,-0.32441869654433,0.0086667749929395,1.00168358560379
-0.40113016801294,-0.396561841193175,0.00456832681976499,1.00237831546115
-0.235550233896045,-0.234973247866401,0.000576986029644289,1.00073355536248
-0.326068316223256,-0.317704010275297,0.00836430594795962,1.00160527100582
-0.326763371787452,-0.338660271347503,-0.0118968995600511,1.00163156730588
-0.374513000795883,-0.343668354587508,0.0308446462083753,1.00207949759092
-0.3427884715222,-0.31280604132092,0.0299824302012804,1.00181066867379
-0.24680113368684,-0.247237446761134,-0.000436313074293676,1.00082605501868
-0.390041557768532,-0.377028683444353,0.0130128743241785,1.00229350110054
-0.373107389076989,-0.351652027667645,0.0214553614093446,1.0020789465092
-0.377184368322594,-0.367374076411097,0.00981029191149668,1.00212230340189
-0.328350554081021,-0.335453866142218,-0.00710331206119702,1.00163281163915
-0.346682451666798,-0.35889163778851,-0.0122091861217118,1.00180433196918
-0.418562786927452,-0.403201361586611,0.0153614253408405,1.00252573499439
-0.3533145267517,-0.346966907277563,0.00634761947413703,1.00189707358095
-0.299578104458369,-0.304925951544904,-0.00534784708653419,1.00133617486624
-0.304817000665922,-0.298140634747667,0.00667636591825432,1.00139302504009
-0.331368154421168,-0.319324185157674,0.012043969263494,1.00167332774898
-0.411951105723149,-0.398656282791145,0.0132948229320035,1.00246540933329
-0.37143451584826,-0.374383744172184,-0.00294922832392414,1.00207519239768
-0.328701739447796,-0.306713466882906,0.0219882725648897,1.00163926018224
-0.351737867504601,-0.346112687665724,0.00562517983887673,1.00188879971878
