omega,S_connected_symmetrized
-4.158535800035418362e+01,0.000000000000000000e+00
-4.155789078899331912e+01,0.000000000000000000e+00
-4.153042357763244752e+01,0.000000000000000000e+00
-4.150295636627157592e+01,0.000000000000000000e+00
-4.147548915491071142e+01,0.000000000000000000e+00
-4.144802194354984692e+01,0.000000000000000000e+00
-4.142055473218897532e+01,0.000000000000000000e+00
-4.139308752082810372e+01,0.000000000000000000e+00
-4.136562030946723922e+01,0.000000000000000000e+00
-4.133815309810637473e+01,0.000000000000000000e+00
-4.131068588674550313e+01,0.000000000000000000e+00
-4.128321867538463152e+01,0.000000000000000000e+00
-4.125575146402376703e+01,0.000000000000000000e+00
-4.122828425266290253e+01,0.000000000000000000e+00
-4.120081704130203093e+01,0.000000000000000000e+00
-4.117334982994115933e+01,0.000000000000000000e+00
-4.114588261858029483e+01,0.000000000000000000e+00
-4.111841540721943034e+01,0.000000000000000000e+00
-4.109094819585855873e+01,0.000000000000000000e+00
-4.106348098449768713e+01,0.000000000000000000e+00
-4.103601377313682264e+01,0.000000000000000000e+00
-4.100854656177595814e+01,0.000000000000000000e+00
-4.098107935041508654e+01,0.000000000000000000e+00
-4.095361213905421494e+01,0.000000000000000000e+00
-4.092614492769335044e+01,0.000000000000000000e+00
-4.089867771633248594e+01,0.000000000000000000e+00
-4.087121050497161434e+01,0.000000000000000000e+00
-4.084374329361074274e+01,0.000000000000000000e+00
-4.081627608224987824e+01,0.000000000000000000e+00
-4.078880887088901375e+01,0.000000000000000000e+00
-4.076134165952814215e+01,0.000000000000000000e+00
-4.073387444816727054e+01,0.000000000000000000e+00
-4.070640723680640605e+01,0.000000000000000000e+00
-4.067894002544554155e+01,0.000000000000000000e+00
-4.065147281408466995e+01,0.000000000000000000e+00
-4.062400560272379835e+01,0.000000000000000000e+00
-4.059653839136293385e+01,0.000000000000000000e+00
-4.056907118000206935e+01,0.000000000000000000e+00
-4.054160396864119775e+01,0.000000000000000000e+00
-4.051413675728032615e+01,0.000000000000000000e+00
-4.048666954591946165e+01,0.000000000000000000e+00
-4.045920233455859716e+01,0.000000000000000000e+00
-4.043173512319772556e+01,0.000000000000000000e+00
-4.040426791183685395e+01,0.000000000000000000e+00
-4.037680070047598946e+01,0.000000000000000000e+00
-4.034933348911512496e+01,0.000000000000000000e+00
-4.032186627775425336e+01,0.000000000000000000e+00
-4.029439906639338176e+01,0.000000000000000000e+00
-4.026693185503251726e+01,0.000000000000000000e+00
-4.023946464367165277e+01,0.000000000000000000e+00
-4.021199743231078116e+01,0.000000000000000000e+00
-4.018453022094990956e+01,0.000000000000000000e+00
-4.015706300958904507e+01,0.000000000000000000e+00
-4.012959579822818057e+01,0.000000000000000000e+00
-4.010212858686730897e+01,0.000000000000000000e+00
-4.007466137550643737e+01,0.000000000000000000e+00
-4.004719416414557287e+01,0.000000000000000000e+00
-4.001972695278470837e+01,0.000000000000000000e+00
-3.999225974142383677e+01,0.000000000000000000e+00
-3.996479253006297228e+01,0.000000000000000000e+00
-3.993732531870210067e+01,0.000000000000000000e+00
-3.990985810734123618e+01,0.000000000000000000e+00
-3.988239089598036458e+01,0.000000000000000000e+00
-3.985492368461950008e+01,0.000000000000000000e+00
-3.982745647325862848e+01,0.000000000000000000e+00
-3.979998926189776398e+01,0.000000000000000000e+00
-3.977252205053689238e+01,0.000000000000000000e+00
-3.974505483917602788e+01,0.000000000000000000e+00
-3.971758762781515628e+01,0.000000000000000000e+00
