omega,S_connected_symmetrized
-3.665273111538461137e+01,0.000000000000000000e+00
-3.663440474982692052e+01,0.000000000000000000e+00
-3.661607838426922967e+01,0.000000000000000000e+00
-3.659775201871153172e+01,0.000000000000000000e+00
-3.657942565315384087e+01,0.000000000000000000e+00
-3.656109928759615002e+01,0.000000000000000000e+00
-3.654277292203845917e+01,0.000000000000000000e+00
-3.652444655648076832e+01,0.000000000000000000e+00
-3.650612019092307037e+01,0.000000000000000000e+00
-3.648779382536537952e+01,0.000000000000000000e+00
-3.646946745980768867e+01,0.000000000000000000e+00
-3.645114109424999782e+01,0.000000000000000000e+00
-3.643281472869230697e+01,0.000000000000000000e+00
-3.641448836313460902e+01,0.000000000000000000e+00
-3.639616199757691817e+01,0.000000000000000000e+00
-3.637783563201922732e+01,0.000000000000000000e+00
-3.635950926646153647e+01,0.000000000000000000e+00
-3.634118290090384562e+01,0.000000000000000000e+00
-3.632285653534614767e+01,0.000000000000000000e+00
-3.630453016978845682e+01,0.000000000000000000e+00
-3.628620380423076597e+01,0.000000000000000000e+00
-3.626787743867307512e+01,0.000000000000000000e+00
-3.624955107311537716e+01,0.000000000000000000e+00
-3.623122470755768632e+01,0.000000000000000000e+00
-3.621289834199999547e+01,0.000000000000000000e+00
-3.619457197644230462e+01,0.000000000000000000e+00
-3.617624561088461377e+01,0.000000000000000000e+00
-3.615791924532691581e+01,0.000000000000000000e+00
-3.613959287976922496e+01,0.000000000000000000e+00
-3.612126651421153412e+01,0.000000000000000000e+00
-3.610294014865384327e+01,0.000000000000000000e+00
-3.608461378309615242e+01,0.000000000000000000e+00
-3.606628741753845446e+01,0.000000000000000000e+00
-3.604796105198076361e+01,0.000000000000000000e+00
-3.602963468642307276e+01,0.000000000000000000e+00
-3.601130832086538192e+01,0.000000000000000000e+00
-3.599298195530769107e+01,0.000000000000000000e+00
-3.597465558974999311e+01,0.000000000000000000e+00
-3.595632922419230226e+01,0.000000000000000000e+00
-3.593800285863461141e+01,0.000000000000000000e+00
-3.591967649307692056e+01,0.000000000000000000e+00
-3.590135012751922972e+01,0.000000000000000000e+00
-3.588302376196153176e+01,0.000000000000000000e+00
-3.586469739640384091e+01,0.000000000000000000e+00
-3.584637103084615006e+01,0.000000000000000000e+00
-3.582804466528845921e+01,0.000000000000000000e+00
-3.580971829973076836e+01,0.000000000000000000e+00
-3.579139193417307041e+01,0.000000000000000000e+00
-3.577306556861537956e+01,0.000000000000000000e+00
-3.575473920305768871e+01,0.000000000000000000e+00
-3.573641283749999786e+01,0.000000000000000000e+00
-3.571808647194230701e+01,0.000000000000000000e+00
-3.569976010638460906e+01,0.000000000000000000e+00
-3.568143374082691821e+01,0.000000000000000000e+00
-3.566310737526922736e+01,0.000000000000000000e+00
-3.564478100971153651e+01,0.000000000000000000e+00
-3.562645464415383856e+01,0.000000000000000000e+00
-3.560812827859614771e+01,0.000000000000000000e+00
-3.558980191303845686e+01,0.000000000000000000e+00
-3.557147554748076601e+01,0.000000000000000000e+00
-3.555314918192307516e+01,0.000000000000000000e+00
-3.553482281636537721e+01,0.000000000000000000e+00
-3.551649645080768636e+01,0.000000000000000000e+00
-3.549817008524999551e+01,0.000000000000000000e+00
-3.547984371969230466e+01,0.000000000000000000e+00
-3.546151735413461381e+01,0.000000000000000000e+00
-3.544319098857691586e+01,0.000000000000000000e+00
-3.542486462301922501e+01,0.000000000000000000e+00
-3.540653825746153416e+01,0.000000000000000000e+00
-3.538821189190384331e+01,0.000000000000000000e+00
-3.536988552634615246e+01,0.000000000000000000e+00
-3.535155916078845451e+01,0.000000000000000000e+00
-3.533323279523076366e+01,0.000000000000000000e+00
-3.531490642967307281e+01,0.000000000000000000e+00
-3.529658006411538196e+01,0.000000000000000000e+00
-3.527825369855769111e+01,0.000000000000000000e+00
-3.525992733299999315e+01,0.000000000000000000e+00
-3.524160096744230231e+01,0.000000000000000000e+00
-3.522327460188461146e+01,0.000000000000000000e+00
-3.520494823632692061e+01,0.000000000000000000e+00
-3.518662187076922976e+01,0.000000000000000000e+00
-3.516829550521153180e+01,0.000000000000000000e+00
-3.514996913965384095e+01,0.000000000000000000e+00
-3.513164277409615011e+01,0.000000000000000000e+00
-3.511331640853845926e+01,0.000000000000000000e+00
-3.509499004298076841e+01,0.000000000000000000e+00
-3.507666367742307045e+01,0.000000000000000000e+00
-3.505833731186537960e+01,0.000000000000000000e+00
-3.504001094630768876e+01,0.000000000000000000e+00
-3.502168458074999791e+01,0.000000000000000000e+00
-3.500335821519230706e+01,0.000000000000000000e+00
-3.498503184963460910e+01,0.000000000000000000e+00
-3.496670548407691825e+01,0.000000000000000000e+00
-3.494837911851922740e+01,0.000000000000000000e+00
-3.493005275296153656e+01,0.000000000000000000e+00
-3.491172638740384571e+01,0.000000000000000000e+00
-3.489340002184614775e+01,0.000000000000000000e+00
-3.487507365628845690e+01,0.000000000000000000e+00
-3.485674729073076605e+01,0.000000000000000000e+00
-3.483842092517307520e+01,0.000000000000000000e+00
-3.482009455961538436e+01,0.000000000000000000e+00
-3.480176819405768640e+01,0.000000000000000000e+00
-3.478344182849999555e+01,0.000000000000000000e+00
-3.476511546294230470e+01,0.000000000000000000e+00
-3.474678909738461385e+01,0.000000000000000000e+00
-3.472846273182691590e+01,0.000000000000000000e+00
-3.471013636626922505e+01,0.000000000000000000e+00
-3.469181000071153420e+01,0.000000000000000000e+00
-3.467348363515384335e+01,0.000000000000000000e+00
-3.465515726959615250e+01,0.000000000000000000e+00
-3.463683090403845455e+01,0.000000000000000000e+00
-3.461850453848076370e+01,0.000000000000000000e+00
-3.460017817292307285e+01,0.000000000000000000e+00
-3.458185180736538200e+01,0.000000000000000000e+00
-3.456352544180769115e+01,0.000000000000000000e+00
-3.454519907624999320e+01,0.000000000000000000e+00
-3.452687271069230235e+01,0.000000000000000000e+00
-3.450854634513461150e+01,0.000000000000000000e+00
-3.449021997957692065e+01,0.000000000000000000e+00
-3.447189361401922980e+01,0.000000000000000000e+00
-3.445356724846153185e+01,0.000000000000000000e+00
-3.443524088290384100e+01,0.000000000000000000e+00
-3.441691451734615015e+01,0.000000000000000000e+00
-3.439858815178845930e+01,0.000000000000000000e+00
-3.438026178623076845e+01,0.000000000000000000e+00
-3.436193542067307050e+01,0.000000000000000000e+00
-3.434360905511537965e+01,0.000000000000000000e+00
-3.432528268955768880e+01,0.000000000000000000e+00
-3.430695632399999795e+01,0.000000000000000000e+00
-3.428862995844230710e+01,0.000000000000000000e+00
-3.427030359288460915e+01,0.000000000000000000e+00
-3.425197722732691830e+01,0.000000000000000000e+00
-3.423365086176922745e+01,0.000000000000000000e+00
-3.421532449621153660e+01,0.000000000000000000e+00
-3.419699813065383864e+01,0.000000000000000000e+00
-3.417867176509614779e+01,0.000000000000000000e+00
-3.416034539953845695e+01,0.000000000000000000e+00
-3.414201903398076610e+01,0.000000000000000000e+00
-3.412369266842307525e+01,0.000000000000000000e+00
-3.410536630286537729e+01,0.000000000000000000e+00
-3.408703993730768644e+01,0.000000000000000000e+00
-3.406871357174999559e+01,0.000000000000000000e+00
-3.405038720619230475e+01,0.000000000000000000e+00
-3.403206084063461390e+01,0.000000000000000000e+00
-3.401373447507691594e+01,0.000000000000000000e+00
-3.399540810951922509e+01,0.000000000000000000e+00
-3.397708174396153424e+01,0.000000000000000000e+00
-3.395875537840384339e+01,0.000000000000000000e+00
-3.394042901284615255e+01,0.000000000000000000e+00
-3.392210264728845459e+01,0.000000000000000000e+00
-3.390377628173076374e+01,0.000000000000000000e+00
-3.388544991617307289e+01,0.000000000000000000e+00
-3.386712355061538204e+01,0.000000000000000000e+00
-3.384879718505769119e+01,0.000000000000000000e+00
-3.383047081949999324e+01,0.000000000000000000e+00
-3.381214445394230239e+01,0.000000000000000000e+00
-3.379381808838461154e+01,0.000000000000000000e+00
-3.377549172282692069e+01,0.000000000000000000e+00
-3.375716535726922984e+01,0.000000000000000000e+00
-3.373883899171153189e+01,0.000000000000000000e+00
-3.372051262615384104e+01,0.000000000000000000e+00
-3.370218626059615019e+01,0.000000000000000000e+00
-3.368385989503845934e+01,0.000000000000000000e+00
-3.366553352948076849e+01,0.000000000000000000e+00
-3.364720716392307054e+01,0.000000000000000000e+00
-3.362888079836537969e+01,0.000000000000000000e+00
-3.361055443280768884e+01,0.000000000000000000e+00
-3.359222806724999799e+01,0.000000000000000000e+00
-3.357390170169230714e+01,0.000000000000000000e+00
-3.355557533613460919e+01,0.000000000000000000e+00
-3.353724897057691834e+01,0.000000000000000000e+00
-3.351892260501922749e+01,0.000000000000000000e+00
-3.350059623946153664e+01,0.000000000000000000e+00
-3.348226987390384579e+01,0.000000000000000000e+00
-3.346394350834614784e+01,0.000000000000000000e+00
-3.344561714278845699e+01,0.000000000000000000e+00
-3.342729077723076614e+01,0.000000000000000000e+00
-3.340896441167307529e+01,0.000000000000000000e+00
-3.339063804611538444e+01,0.000000000000000000e+00
-3.337231168055768649e+01,0.000000000000000000e+00
-3.335398531499999564e+01,0.000000000000000000e+00
-3.333565894944230479e+01,0.000000000000000000e+00
-3.331733258388461394e+01,0.000000000000000000e+00
-3.329900621832692309e+01,0.000000000000000000e+00
-3.328067985276922514e+01,0.000000000000000000e+00
-3.326235348721153429e+01,0.000000000000000000e+00
-3.324402712165384344e+01,0.000000000000000000e+00
-3.322570075609615259e+01,0.000000000000000000e+00
-3.320737439053845463e+01,0.000000000000000000e+00
-3.318904802498076378e+01,0.000000000000000000e+00
-3.317072165942307294e+01,0.000000000000000000e+00
-3.315239529386538209e+01,0.000000000000000000e+00
-3.313406892830769124e+01,0.000000000000000000e+00
-3.311574256274999328e+01,0.000000000000000000e+00
-3.309741619719230243e+01,0.000000000000000000e+00
-3.307908983163461158e+01,0.000000000000000000e+00
-3.306076346607692074e+01,0.000000000000000000e+00
-3.304243710051922989e+01,0.000000000000000000e+00
-3.302411073496153193e+01,0.000000000000000000e+00
-3.300578436940384108e+01,0.000000000000000000e+00
-3.298745800384615023e+01,0.000000000000000000e+00
-3.296913163828845938e+01,0.000000000000000000e+00
-3.295080527273076854e+01,0.000000000000000000e+00
-3.293247890717307058e+01,0.000000000000000000e+00
-3.291415254161537973e+01,0.000000000000000000e+00
-3.289582617605768888e+01,0.000000000000000000e+00
-3.287749981049999803e+01,0.000000000000000000e+00
-3.285917344494230719e+01,0.000000000000000000e+00
-3.284084707938460923e+01,0.000000000000000000e+00
-3.282252071382691838e+01,0.000000000000000000e+00
-3.280419434826922753e+01,0.000000000000000000e+00
-3.278586798271153668e+01,0.000000000000000000e+00
-3.276754161715383873e+01,0.000000000000000000e+00
-3.274921525159614788e+01,0.000000000000000000e+00
-3.273088888603845703e+01,0.000000000000000000e+00
-3.271256252048076618e+01,0.000000000000000000e+00
-3.269423615492307533e+01,0.000000000000000000e+00
-3.267590978936537738e+01,0.000000000000000000e+00
-3.265758342380768653e+01,0.000000000000000000e+00
-3.263925705824999568e+01,0.000000000000000000e+00
-3.262093069269230483e+01,0.000000000000000000e+00
-3.260260432713461398e+01,0.000000000000000000e+00
-3.258427796157691603e+01,0.000000000000000000e+00
-3.256595159601922518e+01,0.000000000000000000e+00
-3.254762523046153433e+01,0.000000000000000000e+00
-3.252929886490384348e+01,0.000000000000000000e+00
-3.251097249934615263e+01,0.000000000000000000e+00
-3.249264613378845468e+01,0.000000000000000000e+00
