omega,S_connected_symmetrized
-3.054834798072632651e+01,1.192894926496311818e-26
-3.053307380673596327e+01,1.122485506159110514e-28
-3.051779963274560004e+01,0.000000000000000000e+00
-3.050252545875523680e+01,0.000000000000000000e+00
-3.048725128476487356e+01,0.000000000000000000e+00
-3.047197711077451032e+01,0.000000000000000000e+00
-3.045670293678414708e+01,0.000000000000000000e+00
-3.044142876279378385e+01,0.000000000000000000e+00
-3.042615458880342061e+01,0.000000000000000000e+00
-3.041088041481305737e+01,0.000000000000000000e+00
-3.039560624082269413e+01,0.000000000000000000e+00
-3.038033206683233090e+01,0.000000000000000000e+00
-3.036505789284196766e+01,0.000000000000000000e+00
-3.034978371885160442e+01,0.000000000000000000e+00
-3.033450954486124118e+01,0.000000000000000000e+00
-3.031923537087087794e+01,0.000000000000000000e+00
-3.030396119688051471e+01,0.000000000000000000e+00
-3.028868702289015147e+01,0.000000000000000000e+00
-3.027341284889978823e+01,0.000000000000000000e+00
-3.025813867490942499e+01,0.000000000000000000e+00
-3.024286450091906175e+01,0.000000000000000000e+00
-3.022759032692869852e+01,0.000000000000000000e+00
-3.021231615293833528e+01,0.000000000000000000e+00
-3.019704197894797204e+01,0.000000000000000000e+00
-3.018176780495760880e+01,0.000000000000000000e+00
-3.016649363096724912e+01,0.000000000000000000e+00
-3.015121945697688588e+01,0.000000000000000000e+00
-3.013594528298652264e+01,0.000000000000000000e+00
-3.012067110899615940e+01,0.000000000000000000e+00
-3.010539693500579617e+01,0.000000000000000000e+00
-3.009012276101543293e+01,0.000000000000000000e+00
-3.007484858702506969e+01,0.000000000000000000e+00
-3.005957441303470645e+01,0.000000000000000000e+00
-3.004430023904434321e+01,0.000000000000000000e+00
-3.002902606505397998e+01,0.000000000000000000e+00
-3.001375189106361674e+01,0.000000000000000000e+00
-2.999847771707325350e+01,0.000000000000000000e+00
-2.998320354308289026e+01,0.000000000000000000e+00
-2.996792936909252703e+01,0.000000000000000000e+00
-2.995265519510216379e+01,0.000000000000000000e+00
-2.993738102111180055e+01,0.000000000000000000e+00
-2.992210684712143731e+01,0.000000000000000000e+00
-2.990683267313107407e+01,0.000000000000000000e+00
-2.989155849914071084e+01,0.000000000000000000e+00
-2.987628432515034760e+01,0.000000000000000000e+00
-2.986101015115998436e+01,0.000000000000000000e+00
-2.984573597716962112e+01,0.000000000000000000e+00
-2.983046180317925788e+01,0.000000000000000000e+00
-2.981518762918889465e+01,0.000000000000000000e+00
-2.979991345519853141e+01,0.000000000000000000e+00
-2.978463928120816817e+01,0.000000000000000000e+00
-2.976936510721780493e+01,0.000000000000000000e+00
-2.975409093322744170e+01,0.000000000000000000e+00
-2.973881675923707846e+01,0.000000000000000000e+00
-2.972354258524671522e+01,0.000000000000000000e+00
-2.970826841125635198e+01,0.000000000000000000e+00
-2.969299423726598874e+01,0.000000000000000000e+00
-2.967772006327562551e+01,0.000000000000000000e+00
-2.966244588928526227e+01,0.000000000000000000e+00
-2.964717171529489903e+01,0.000000000000000000e+00
-2.963189754130453579e+01,0.000000000000000000e+00
-2.961662336731417255e+01,0.000000000000000000e+00
-2.960134919332380932e+01,0.000000000000000000e+00
-2.958607501933344608e+01,0.000000000000000000e+00
-2.957080084534308284e+01,0.000000000000000000e+00
-2.955552667135271960e+01,0.000000000000000000e+00
-2.954025249736235637e+01,0.000000000000000000e+00
-2.952497832337199313e+01,0.000000000000000000e+00
-2.950970414938162989e+01,0.000000000000000000e+00
-2.949442997539126665e+01,0.000000000000000000e+00
-2.947915580140090697e+01,0.000000000000000000e+00
-2.946388162741054373e+01,0.000000000000000000e+00
-2.944860745342018049e+01,0.000000000000000000e+00
-2.943333327942981725e+01,0.000000000000000000e+00
-2.941805910543945402e+01,0.000000000000000000e+00
-2.940278493144909078e+01,0.000000000000000000e+00
-2.938751075745872754e+01,0.000000000000000000e+00
-2.937223658346836430e+01,0.000000000000000000e+00
-2.935696240947800106e+01,0.000000000000000000e+00
-2.934168823548763783e+01,0.000000000000000000e+00
-2.932641406149727459e+01,0.000000000000000000e+00
-2.931113988750691135e+01,0.000000000000000000e+00
-2.929586571351654811e+01,0.000000000000000000e+00
-2.928059153952618487e+01,0.000000000000000000e+00
-2.926531736553582164e+01,2.287146158503148838e-27
-2.925004319154545840e+01,2.430610492218863600e-25
-2.923476901755509516e+01,2.287146158503148838e-27
-2.921949484356473192e+01,0.000000000000000000e+00
-2.920422066957436869e+01,0.000000000000000000e+00
-2.918894649558400545e+01,0.000000000000000000e+00
-2.917367232159364221e+01,0.000000000000000000e+00
-2.915839814760327897e+01,0.000000000000000000e+00
-2.914312397361291573e+01,0.000000000000000000e+00
-2.912784979962255250e+01,0.000000000000000000e+00
-2.911257562563218926e+01,0.000000000000000000e+00
-2.909730145164182602e+01,0.000000000000000000e+00
-2.908202727765146278e+01,0.000000000000000000e+00
-2.906675310366109954e+01,0.000000000000000000e+00
-2.905147892967073631e+01,0.000000000000000000e+00
-2.903620475568037307e+01,0.000000000000000000e+00
-2.902093058169000983e+01,0.000000000000000000e+00
-2.900565640769964659e+01,0.000000000000000000e+00
-2.899038223370928335e+01,0.000000000000000000e+00
-2.897510805971892012e+01,0.000000000000000000e+00
-2.895983388572855688e+01,0.000000000000000000e+00
-2.894455971173819364e+01,0.000000000000000000e+00
-2.892928553774783040e+01,0.000000000000000000e+00
-2.891401136375746717e+01,0.000000000000000000e+00
-2.889873718976710393e+01,0.000000000000000000e+00
-2.888346301577674069e+01,0.000000000000000000e+00
-2.886818884178637745e+01,0.000000000000000000e+00
-2.885291466779601421e+01,0.000000000000000000e+00
-2.883764049380565098e+01,0.000000000000000000e+00
-2.882236631981528774e+01,0.000000000000000000e+00
-2.880709214582492450e+01,0.000000000000000000e+00
-2.879181797183456126e+01,0.000000000000000000e+00
-2.877654379784419802e+01,0.000000000000000000e+00
-2.876126962385383479e+01,0.000000000000000000e+00
-2.874599544986347155e+01,0.000000000000000000e+00
-2.873072127587310831e+01,0.000000000000000000e+00
-2.871544710188274507e+01,0.000000000000000000e+00
-2.870017292789238539e+01,0.000000000000000000e+00
-2.868489875390202215e+01,0.000000000000000000e+00
-2.866962457991165891e+01,0.000000000000000000e+00
-2.865435040592129567e+01,0.000000000000000000e+00
-2.863907623193093244e+01,0.000000000000000000e+00
-2.862380205794056920e+01,0.000000000000000000e+00
-2.860852788395020596e+01,0.000000000000000000e+00
-2.859325370995984272e+01,0.000000000000000000e+00
-2.857797953596947949e+01,0.000000000000000000e+00
-2.856270536197911625e+01,0.000000000000000000e+00
-2.854743118798875301e+01,0.000000000000000000e+00
-2.853215701399838977e+01,0.000000000000000000e+00
-2.851688284000802653e+01,0.000000000000000000e+00
-2.850160866601766330e+01,0.000000000000000000e+00
-2.848633449202730006e+01,0.000000000000000000e+00
-2.847106031803693682e+01,0.000000000000000000e+00
-2.845578614404657358e+01,0.000000000000000000e+00
-2.844051197005621034e+01,0.000000000000000000e+00
-2.842523779606584711e+01,0.000000000000000000e+00
-2.840996362207548387e+01,0.000000000000000000e+00
-2.839468944808512063e+01,0.000000000000000000e+00
-2.837941527409475739e+01,0.000000000000000000e+00
-2.836414110010439416e+01,0.000000000000000000e+00
-2.834886692611403092e+01,0.000000000000000000e+00
-2.833359275212366768e+01,0.000000000000000000e+00
-2.831831857813330444e+01,0.000000000000000000e+00
-2.830304440414294120e+01,0.000000000000000000e+00
-2.828777023015257797e+01,0.000000000000000000e+00
-2.827249605616221473e+01,0.000000000000000000e+00
-2.825722188217185149e+01,0.000000000000000000e+00
-2.824194770818148825e+01,0.000000000000000000e+00
-2.822667353419112501e+01,0.000000000000000000e+00
-2.821139936020076178e+01,0.000000000000000000e+00
-2.819612518621039854e+01,0.000000000000000000e+00
-2.818085101222003530e+01,0.000000000000000000e+00
-2.816557683822967206e+01,0.000000000000000000e+00
-2.815030266423930883e+01,0.000000000000000000e+00
-2.813502849024894559e+01,0.000000000000000000e+00
-2.811975431625858235e+01,0.000000000000000000e+00
-2.810448014226821911e+01,0.000000000000000000e+00
-2.808920596827785587e+01,0.000000000000000000e+00
-2.807393179428749264e+01,0.000000000000000000e+00
-2.805865762029712940e+01,0.000000000000000000e+00
-2.804338344630676971e+01,0.000000000000000000e+00
-2.802810927231640648e+01,0.000000000000000000e+00
-2.801283509832604324e+01,0.000000000000000000e+00
-2.799756092433568000e+01,0.000000000000000000e+00
-2.798228675034531676e+01,0.000000000000000000e+00
-2.796701257635495352e+01,0.000000000000000000e+00
-2.795173840236459029e+01,0.000000000000000000e+00
-2.793646422837422705e+01,0.000000000000000000e+00
-2.792119005438386381e+01,0.000000000000000000e+00
-2.790591588039350057e+01,0.000000000000000000e+00
-2.789064170640313733e+01,0.000000000000000000e+00
-2.787536753241277410e+01,0.000000000000000000e+00
-2.786009335842241086e+01,0.000000000000000000e+00
-2.784481918443204762e+01,0.000000000000000000e+00
-2.782954501044168438e+01,0.000000000000000000e+00
-2.781427083645132114e+01,0.000000000000000000e+00
-2.779899666246095791e+01,0.000000000000000000e+00
-2.778372248847059467e+01,0.000000000000000000e+00
-2.776844831448023143e+01,0.000000000000000000e+00
-2.775317414048986819e+01,0.000000000000000000e+00
-2.773789996649950496e+01,0.000000000000000000e+00
-2.772262579250914172e+01,0.000000000000000000e+00
-2.770735161851877848e+01,0.000000000000000000e+00
-2.769207744452841524e+01,0.000000000000000000e+00
-2.767680327053805200e+01,0.000000000000000000e+00
-2.766152909654768877e+01,0.000000000000000000e+00
-2.764625492255732553e+01,0.000000000000000000e+00
-2.763098074856696229e+01,0.000000000000000000e+00
-2.761570657457659905e+01,0.000000000000000000e+00
-2.760043240058623581e+01,0.000000000000000000e+00
-2.758515822659587258e+01,0.000000000000000000e+00
-2.756988405260550934e+01,0.000000000000000000e+00
-2.755460987861514610e+01,0.000000000000000000e+00
