omega,S_connected_symmetrized
-3.596617534583375431e+01,0.000000000000000000e+00
-3.594524043585364126e+01,0.000000000000000000e+00
-3.592430552587352821e+01,0.000000000000000000e+00
-3.590337061589341516e+01,0.000000000000000000e+00
-3.588243570591330212e+01,0.000000000000000000e+00
-3.586150079593318907e+01,0.000000000000000000e+00
-3.584056588595307602e+01,0.000000000000000000e+00
-3.581963097597296297e+01,0.000000000000000000e+00
-3.579869606599284992e+01,0.000000000000000000e+00
-3.577776115601273688e+01,0.000000000000000000e+00
-3.575682624603262383e+01,0.000000000000000000e+00
-3.573589133605251078e+01,0.000000000000000000e+00
-3.571495642607239773e+01,0.000000000000000000e+00
-3.569402151609228468e+01,0.000000000000000000e+00
-3.567308660611217164e+01,0.000000000000000000e+00
-3.565215169613205859e+01,0.000000000000000000e+00
-3.563121678615194554e+01,0.000000000000000000e+00
-3.561028187617183249e+01,0.000000000000000000e+00
-3.558934696619171945e+01,0.000000000000000000e+00
-3.556841205621161350e+01,0.000000000000000000e+00
-3.554747714623150046e+01,0.000000000000000000e+00
-3.552654223625138741e+01,0.000000000000000000e+00
-3.550560732627127436e+01,0.000000000000000000e+00
-3.548467241629116131e+01,0.000000000000000000e+00
-3.546373750631104826e+01,0.000000000000000000e+00
-3.544280259633093522e+01,0.000000000000000000e+00
-3.542186768635082217e+01,0.000000000000000000e+00
-3.540093277637070912e+01,0.000000000000000000e+00
-3.537999786639059607e+01,0.000000000000000000e+00
-3.535906295641048303e+01,0.000000000000000000e+00
-3.533812804643036998e+01,0.000000000000000000e+00
-3.531719313645025693e+01,0.000000000000000000e+00
-3.529625822647014388e+01,0.000000000000000000e+00
-3.527532331649003083e+01,0.000000000000000000e+00
-3.525438840650991779e+01,0.000000000000000000e+00
-3.523345349652980474e+01,0.000000000000000000e+00
-3.521251858654969169e+01,0.000000000000000000e+00
-3.519158367656957864e+01,0.000000000000000000e+00
-3.517064876658946559e+01,0.000000000000000000e+00
-3.514971385660935255e+01,0.000000000000000000e+00
-3.512877894662923950e+01,0.000000000000000000e+00
-3.510784403664912645e+01,0.000000000000000000e+00
-3.508690912666901340e+01,0.000000000000000000e+00
-3.506597421668890036e+01,0.000000000000000000e+00
-3.504503930670878731e+01,0.000000000000000000e+00
-3.502410439672867426e+01,0.000000000000000000e+00
-3.500316948674856121e+01,0.000000000000000000e+00
-3.498223457676844816e+01,0.000000000000000000e+00
-3.496129966678834222e+01,0.000000000000000000e+00
-3.494036475680822917e+01,0.000000000000000000e+00
-3.491942984682811613e+01,0.000000000000000000e+00
-3.489849493684800308e+01,0.000000000000000000e+00
-3.487756002686789003e+01,0.000000000000000000e+00
-3.485662511688777698e+01,0.000000000000000000e+00
-3.483569020690766393e+01,0.000000000000000000e+00
-3.481475529692755089e+01,0.000000000000000000e+00
-3.479382038694743784e+01,0.000000000000000000e+00
-3.477288547696732479e+01,0.000000000000000000e+00
-3.475195056698721174e+01,0.000000000000000000e+00
-3.473101565700709870e+01,0.000000000000000000e+00
-3.471008074702698565e+01,0.000000000000000000e+00
-3.468914583704687260e+01,0.000000000000000000e+00
-3.466821092706675955e+01,0.000000000000000000e+00
-3.464727601708664650e+01,0.000000000000000000e+00
-3.462634110710653346e+01,0.000000000000000000e+00
-3.460540619712642041e+01,0.000000000000000000e+00
-3.458447128714630736e+01,0.000000000000000000e+00
-3.456353637716619431e+01,0.000000000000000000e+00
-3.454260146718608127e+01,0.000000000000000000e+00
-3.452166655720596822e+01,0.000000000000000000e+00
-3.450073164722585517e+01,0.000000000000000000e+00
-3.447979673724574923e+01,0.000000000000000000e+00
-3.445886182726563618e+01,0.000000000000000000e+00
-3.443792691728552313e+01,0.000000000000000000e+00
-3.441699200730541008e+01,0.000000000000000000e+00
-3.439605709732529704e+01,0.000000000000000000e+00
-3.437512218734518399e+01,0.000000000000000000e+00
-3.435418727736507094e+01,0.000000000000000000e+00
-3.433325236738495789e+01,0.000000000000000000e+00
-3.431231745740484484e+01,0.000000000000000000e+00
-3.429138254742473180e+01,0.000000000000000000e+00
-3.427044763744461875e+01,0.000000000000000000e+00
-3.424951272746450570e+01,0.000000000000000000e+00
-3.422857781748439265e+01,0.000000000000000000e+00
-3.420764290750427961e+01,0.000000000000000000e+00
-3.418670799752416656e+01,0.000000000000000000e+00
-3.416577308754405351e+01,0.000000000000000000e+00
-3.414483817756394046e+01,0.000000000000000000e+00
-3.412390326758382741e+01,0.000000000000000000e+00
-3.410296835760371437e+01,0.000000000000000000e+00
-3.408203344762360132e+01,0.000000000000000000e+00
-3.406109853764348827e+01,0.000000000000000000e+00
-3.404016362766337522e+01,0.000000000000000000e+00
-3.401922871768326218e+01,0.000000000000000000e+00
-3.399829380770314913e+01,0.000000000000000000e+00
-3.397735889772303608e+01,0.000000000000000000e+00
-3.395642398774292303e+01,0.000000000000000000e+00
-3.393548907776280998e+01,0.000000000000000000e+00
-3.391455416778269694e+01,0.000000000000000000e+00
-3.389361925780258389e+01,0.000000000000000000e+00
-3.387268434782247084e+01,0.000000000000000000e+00
-3.385174943784235779e+01,0.000000000000000000e+00
-3.383081452786224474e+01,0.000000000000000000e+00
-3.380987961788213880e+01,0.000000000000000000e+00
-3.378894470790202575e+01,0.000000000000000000e+00
-3.376800979792191271e+01,0.000000000000000000e+00
-3.374707488794179966e+01,0.000000000000000000e+00
-3.372613997796168661e+01,0.000000000000000000e+00
-3.370520506798157356e+01,0.000000000000000000e+00
-3.368427015800146052e+01,0.000000000000000000e+00
-3.366333524802134747e+01,0.000000000000000000e+00
-3.364240033804123442e+01,0.000000000000000000e+00
-3.362146542806112137e+01,0.000000000000000000e+00
-3.360053051808100832e+01,0.000000000000000000e+00
-3.357959560810089528e+01,0.000000000000000000e+00
-3.355866069812078223e+01,0.000000000000000000e+00
-3.353772578814066918e+01,0.000000000000000000e+00
-3.351679087816055613e+01,0.000000000000000000e+00
-3.349585596818044309e+01,0.000000000000000000e+00
-3.347492105820033004e+01,0.000000000000000000e+00
-3.345398614822021699e+01,0.000000000000000000e+00
-3.343305123824010394e+01,0.000000000000000000e+00
-3.341211632825999800e+01,0.000000000000000000e+00
-3.339118141827988495e+01,0.000000000000000000e+00
-3.337024650829977190e+01,0.000000000000000000e+00
-3.334931159831965886e+01,0.000000000000000000e+00
-3.332837668833954581e+01,0.000000000000000000e+00
-3.330744177835943276e+01,0.000000000000000000e+00
-3.328650686837931971e+01,0.000000000000000000e+00
-3.326557195839920666e+01,0.000000000000000000e+00
-3.324463704841909362e+01,0.000000000000000000e+00
-3.322370213843898057e+01,0.000000000000000000e+00
-3.320276722845886752e+01,0.000000000000000000e+00
-3.318183231847875447e+01,0.000000000000000000e+00
-3.316089740849864143e+01,0.000000000000000000e+00
-3.313996249851852838e+01,0.000000000000000000e+00
-3.311902758853841533e+01,0.000000000000000000e+00
-3.309809267855830228e+01,0.000000000000000000e+00
-3.307715776857818923e+01,0.000000000000000000e+00
-3.305622285859807619e+01,0.000000000000000000e+00
-3.303528794861796314e+01,0.000000000000000000e+00
-3.301435303863785009e+01,0.000000000000000000e+00
-3.299341812865773704e+01,0.000000000000000000e+00
-3.297248321867762400e+01,0.000000000000000000e+00
-3.295154830869751095e+01,0.000000000000000000e+00
-3.293061339871739790e+01,0.000000000000000000e+00
-3.290967848873728485e+01,0.000000000000000000e+00
-3.288874357875717180e+01,0.000000000000000000e+00
-3.286780866877705876e+01,0.000000000000000000e+00
-3.284687375879694571e+01,0.000000000000000000e+00
-3.282593884881683266e+01,0.000000000000000000e+00
-3.280500393883671961e+01,0.000000000000000000e+00
-3.278406902885660656e+01,0.000000000000000000e+00
-3.276313411887649352e+01,0.000000000000000000e+00
-3.274219920889638047e+01,0.000000000000000000e+00
-3.272126429891627453e+01,0.000000000000000000e+00
-3.270032938893616148e+01,0.000000000000000000e+00
-3.267939447895604843e+01,0.000000000000000000e+00
-3.265845956897593538e+01,0.000000000000000000e+00
-3.263752465899582234e+01,0.000000000000000000e+00
-3.261658974901570929e+01,0.000000000000000000e+00
-3.259565483903559624e+01,0.000000000000000000e+00
-3.257471992905548319e+01,0.000000000000000000e+00
-3.255378501907537014e+01,0.000000000000000000e+00
-3.253285010909525710e+01,0.000000000000000000e+00
-3.251191519911514405e+01,0.000000000000000000e+00
-3.249098028913503100e+01,0.000000000000000000e+00
-3.247004537915491795e+01,0.000000000000000000e+00
-3.244911046917480490e+01,0.000000000000000000e+00
-3.242817555919469186e+01,0.000000000000000000e+00
-3.240724064921457881e+01,0.000000000000000000e+00
-3.238630573923446576e+01,0.000000000000000000e+00
-3.236537082925435271e+01,0.000000000000000000e+00
-3.234443591927423967e+01,0.000000000000000000e+00
-3.232350100929412662e+01,0.000000000000000000e+00
-3.230256609931402068e+01,0.000000000000000000e+00
-3.228163118933390763e+01,0.000000000000000000e+00
-3.226069627935379458e+01,0.000000000000000000e+00
-3.223976136937368153e+01,0.000000000000000000e+00
-3.221882645939356848e+01,0.000000000000000000e+00
-3.219789154941345544e+01,0.000000000000000000e+00
-3.217695663943334239e+01,0.000000000000000000e+00
-3.215602172945322934e+01,0.000000000000000000e+00
-3.213508681947311629e+01,0.000000000000000000e+00
-3.211415190949300325e+01,0.000000000000000000e+00
-3.209321699951289020e+01,0.000000000000000000e+00
-3.207228208953277715e+01,0.000000000000000000e+00
-3.205134717955266410e+01,0.000000000000000000e+00
-3.203041226957255105e+01,0.000000000000000000e+00
-3.200947735959243801e+01,0.000000000000000000e+00
-3.198854244961232496e+01,0.000000000000000000e+00
-3.196760753963221191e+01,0.000000000000000000e+00
-3.194667262965209886e+01,0.000000000000000000e+00
-3.192573771967198581e+01,0.000000000000000000e+00
-3.190480280969187277e+01,0.000000000000000000e+00
-3.188386789971175972e+01,0.000000000000000000e+00
-3.186293298973164667e+01,0.000000000000000000e+00
-3.184199807975153362e+01,0.000000000000000000e+00
-3.182106316977142058e+01,0.000000000000000000e+00
-3.180012825979130753e+01,0.000000000000000000e+00
-3.177919334981119448e+01,0.000000000000000000e+00
-3.175825843983108498e+01,0.000000000000000000e+00
-3.173732352985097194e+01,0.000000000000000000e+00
-3.171638861987085889e+01,0.000000000000000000e+00
-3.169545370989074584e+01,0.000000000000000000e+00
-3.167451879991063279e+01,0.000000000000000000e+00
-3.165358388993051975e+01,0.000000000000000000e+00
-3.163264897995040670e+01,0.000000000000000000e+00
-3.161171406997029720e+01,0.000000000000000000e+00
-3.159077915999018416e+01,0.000000000000000000e+00
-3.156984425001007111e+01,0.000000000000000000e+00
-3.154890934002995806e+01,0.000000000000000000e+00
-3.152797443004984501e+01,0.000000000000000000e+00
-3.150703952006973196e+01,0.000000000000000000e+00
-3.148610461008961892e+01,0.000000000000000000e+00
-3.146516970010950587e+01,0.000000000000000000e+00
-3.144423479012939282e+01,0.000000000000000000e+00
-3.142329988014927977e+01,0.000000000000000000e+00
-3.140236497016916672e+01,0.000000000000000000e+00
-3.138143006018905368e+01,0.000000000000000000e+00
-3.136049515020894063e+01,0.000000000000000000e+00
-3.133956024022882758e+01,0.000000000000000000e+00
-3.131862533024871453e+01,0.000000000000000000e+00
-3.129769042026860149e+01,0.000000000000000000e+00
-3.127675551028848844e+01,0.000000000000000000e+00
-3.125582060030837539e+01,0.000000000000000000e+00
-3.123488569032826234e+01,0.000000000000000000e+00
-3.121395078034815285e+01,0.000000000000000000e+00
-3.119301587036803980e+01,0.000000000000000000e+00
-3.117208096038792675e+01,0.000000000000000000e+00
-3.115114605040781370e+01,0.000000000000000000e+00
-3.113021114042770066e+01,0.000000000000000000e+00
-3.110927623044758761e+01,0.000000000000000000e+00
-3.108834132046747456e+01,0.000000000000000000e+00
-3.106740641048736506e+01,0.000000000000000000e+00
-3.104647150050725202e+01,0.000000000000000000e+00
-3.102553659052713897e+01,0.000000000000000000e+00
-3.100460168054702592e+01,0.000000000000000000e+00
-3.098366677056691287e+01,0.000000000000000000e+00
-3.096273186058679983e+01,0.000000000000000000e+00
-3.094179695060668678e+01,0.000000000000000000e+00
-3.092086204062657373e+01,0.000000000000000000e+00
-3.089992713064646068e+01,0.000000000000000000e+00
-3.087899222066634763e+01,0.000000000000000000e+00
-3.085805731068623459e+01,0.000000000000000000e+00
-3.083712240070612154e+01,0.000000000000000000e+00
-3.081618749072600849e+01,0.000000000000000000e+00
-3.079525258074589544e+01,0.000000000000000000e+00
-3.077431767076578240e+01,0.000000000000000000e+00
-3.075338276078566935e+01,0.000000000000000000e+00
-3.073244785080555630e+01,0.000000000000000000e+00
-3.071151294082544325e+01,0.000000000000000000e+00
-3.069057803084533020e+01,0.000000000000000000e+00
-3.066964312086522071e+01,0.000000000000000000e+00
-3.064870821088510766e+01,0.000000000000000000e+00
-3.062777330090499461e+01,0.000000000000000000e+00
-3.060683839092488157e+01,0.000000000000000000e+00
-3.058590348094476852e+01,0.000000000000000000e+00
-3.056496857096465547e+01,0.000000000000000000e+00
-3.054403366098454242e+01,0.000000000000000000e+00
-3.052309875100443293e+01,0.000000000000000000e+00
-3.050216384102431988e+01,0.000000000000000000e+00
-3.048122893104420683e+01,0.000000000000000000e+00
-3.046029402106409378e+01,0.000000000000000000e+00
-3.043935911108398074e+01,0.000000000000000000e+00
-3.041842420110386769e+01,0.000000000000000000e+00
-3.039748929112375464e+01,0.000000000000000000e+00
-3.037655438114364159e+01,0.000000000000000000e+00
-3.035561947116352854e+01,0.000000000000000000e+00
-3.033468456118341550e+01,0.000000000000000000e+00
-3.031374965120330245e+01,0.000000000000000000e+00
-3.029281474122318940e+01,0.000000000000000000e+00
-3.027187983124307635e+01,0.000000000000000000e+00
-3.025094492126296331e+01,0.000000000000000000e+00
-3.023001001128285026e+01,0.000000000000000000e+00
-3.020907510130273721e+01,0.000000000000000000e+00
